StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,I4,I5,I6,I7,I8,I9,I10,I11,I12,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,AN10,AN11,AN12,AN14_1,AN15,AN16,AN17,AN18,AN19,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,SP10,SP11,SP12,SP14_1,SP15,SP16,SP17,SP18,SP19,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP14_1,AP15,AP16,AP17,AP18,AP19,SN2,SN3,SN4,SN5,SN6,SN7,SN8,SN9,SN10,SN11,SN12,SN14_1,SN15,SN16,SN17,SN18,SN19,D1,D2,D2_6_TEXT,D3,D4,mTurkCode
2017-05-15 19:21:17,2017-05-15 19:43:29,IP Address,172.250.136.43,100,1331,True,2017-05-15 19:43:29,R_2ykp4ejs2N89IzK,,,,,34.048599243164,-117.01429748535,anonymous,100000,5,4,6,5,6,4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,5,Extremely,6,5,6,6,"Pros: 50% increase in assets at last company is very impressive. Promoted at Identity Marketing, which is a good sign. Solid education.

Cons: More sales oriented than management oriented. A void in her resume while at Manuel. Not a lot of years of experience.",90,5,140000,Most certainly will be promoted,Yes,Yes,Extremely,6,Extremely,6,5,5,5,6,5,5,"Pros: Solid education. High-yield results as a consultant. Great problem-solving experience.

Cons: Attention to detail (resume is indented incorrectly on the first job). Two of her positions were just internships. Was seemingly not hired on to either company after the internship.",90,5,145000,Moderately promotable,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,1237414
2017-05-15 19:25:16,2017-05-15 19:46:55,IP Address,74.136.60.117,100,1298,True,2017-05-15 19:46:56,R_3LiHwDb2fDsZlss,,,,,37.988693237305,-84.477699279785,anonymous,80000,6,6,6,6,Extremely,6,5,No,5,5,4,5,5,5,4,6,5,5,"Pros:  Has Masters degree, Easy to read resume, Managed a lot of different projects and people.
Cons:  Did not list many measurable accomplishments, not a lot of outside activities, and not a lot of experience.",75,1,135000,Moderately promotable,Yes,Yes,5,5,5,5,6,6,4,5,5,4,"Con:  Doesn't have a lot of other activities other than work, Does not stay at one company for very long, and has not represented very large companies.
Pro:  Good knowledge of creating marketing plans, has provided results with campaigns that she has managed, has a Masters degree.
",75,1,135000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,6209157
2017-05-15 19:35:45,2017-05-15 19:57:39,IP Address,70.173.219.63,100,1314,True,2017-05-15 19:57:40,R_1kRiL681VaOCMlu,,,,,36.120101928711,-115.08769989014,anonymous,50000,Extremely,6,6,5,Extremely,Extremely,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,Extremely,5,5,6,4,4,5,5,6,"She has lead a campaign from the beginning stages to fruition, which would signal organization and motivation to succeed in a project. She looks to have supervisory/ management experience. Maintains good relationships with clients and knows how to keep a clientele. 
The overall resume seems a bit immature, she could boost some more about her accomplishments, makes the resume seem a bit flat. Confused why she went from management back to an associate in her next position? Why did she leave a management position? Skills and knowledge is a bit typical, an interviewer should ask her more questions about her accomplishments , is there anything else to her, what would she bring to a company? Needs a better eye for detail, more attention to the way things are written. If she lives in NYC, why does it say she still works in Michigan?  ",75,2,135000,Moderately promotable,No,No,Extremely,Extremely,6,6,5,Extremely,Extremely,6,Extremely,5,"With the world changing so rapidly she seems to have an understanding/experience in identifying new buisness opps and also the team building qualities that are essential in todays work force. With that (team building) she has supervisory experience and will have an understanding of how to lead a team, in addition to building one, ie being a team player. 
Cons, was a bit confused why she reverted back to being an intern after a full time position? Seems very ""over confident"" and may be difficult to train to a new company, and doesn't seem to have much experience in technology. The bullet points for each company seem to be embellished for someone with less then ten years of work experience. May want to investigate deeper into these accomplishments. ",76,2,150000,Most certainly will be promoted,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,6525969
2017-05-15 19:22:40,2017-05-15 20:04:28,IP Address,98.14.21.22,100,2507,True,2017-05-15 20:04:28,R_VQr66trh8OM8k49,,,,,40.710800170898,-73.739799499512,anonymous,75000,5,5,5,6,6,6,5,No,Extremely,5,6,Extremely,Extremely,Extremely,5,6,6,6,"Pros:  Intelligent, hard-working, independent

Cons: Stubborn, Arrogant, Greedy",90,5,150000,Moderately promotable,Yes,Yes,Extremely,6,Extremely,Extremely,Extremely,6,Extremely,6,6,5,"pros: Intelligent, Hard-working, Pro-active

cons: disloyal, arrogant, too busy",94,5,165000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,"White,Black or African American",,Some college but no degree,I am NOT a parent or legal guardian,7474514
2017-05-15 19:45:22,2017-05-15 20:06:50,IP Address,174.70.182.154,100,1288,True,2017-05-15 20:06:51,R_3qUTwEYudGrlOKC,,,,,37.703506469727,-97.37979888916,anonymous,75000,6,5,6,5,6,6,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,5,4,5,4,6,6,5,"Very good organizational skills, Good people skills, Seems committed.

Other candidates may have better education, Other candidates may have more extensive experience, Only one position that is actually a consulting position.",85,2,150000,Moderately promotable,Yes,Yes,5,6,5,5,4,4,4,5,6,6,"Good people skills, Seems to work well in a group, Gets results consistently.
Still only one previous consulting job, Seems to be more of a team player and less of a leader, Short work history.",85,2,135000,Moderately not promotable,No,No,Male,White,,Some college but no degree,I am  a parent or legal guardian,7323548
2017-05-15 19:54:36,2017-05-15 20:13:47,IP Address,99.126.52.224,100,1151,True,2017-05-15 20:13:48,R_O0tHXzC0hGuiNGh,,,,,38.678405761719,-90.376998901367,anonymous,60000,Extremely,Extremely,Extremely,5,Extremely,5,4,No,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,"Pros: High gross revenue from design business, Developed several different campaigns/projects, has management experience 

Cons: the dating format on the resume looks out of place, career doesn't seem to vary much (not necessarily a bad thing depending on what your looking for)",85,1,175000,Most certainly will be promoted,Yes,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,"Pros: Has leadership role experience, Has experience working with big time companies like Starwood, has a major in marketing. 

Cons: Possibly has children which can take away from work time, Resume mostly lists projected results not actual ones, third con undetermined.",85,1,160000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Black or African American,,Some college but no degree,I am NOT a parent or legal guardian,9517525
2017-05-15 19:40:56,2017-05-15 20:19:13,IP Address,74.131.232.184,100,2296,True,2017-05-15 20:19:13,R_2BxqqCxzzauI32i,,,,,37.970794677734,-87.489700317383,anonymous,40000,6,6,6,5,5,5,5,No,5,5,5,5,4,5,6,5,5,5,"Pros: employee management experience, web development experience, print marketing experience
Cons:potential to not be a team player, potential to be too cocky, overqualified?",76,5,150000,Most certainly will be promoted,Yes,Yes,5,5,4,5,4,4,5,5,5,4,"Pros: management experience, long range planning experience, various job sector management experience
Cons: due to having children might not be as committed as other employees, no web development experience, underqualified?",85,5,135000,Moderately promotable,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Master's degree,I am  a parent or legal guardian,5241286
2017-05-15 20:01:53,2017-05-15 20:21:47,IP Address,107.5.210.168,100,1194,True,2017-05-15 20:21:48,R_1JPV232gy2hSVSL,,,,,42.51530456543,-82.984199523926,anonymous,75000,5,5,6,5,6,5,4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,4,4,4,4,4,"Pros: Has a graduate degree, Is a UofM grad GO BLUE, and has a good amount of experience. 

Cons: Does not have experience with a tech company, does not have a background in technology, nothing really stands out about the candidate. ",79,2,135000,Moderately promotable,Yes,No,5,5,5,4,4,4,4,4,4,4,"Pro: has a Grad degree, has several years of experience, has leadership experience. 

Con: No experience with a tech company, no tech background, nothing really stands out about the candidate. ",81,2,135000,Moderately promotable,Yes,No,Male,White,,"Professional degree (JD, MD)",I am NOT a parent or legal guardian,5018003
2017-05-15 19:45:26,2017-05-15 20:22:14,IP Address,72.186.43.102,100,2207,True,2017-05-15 20:22:14,R_1DXSXhCLx1Wwz0c,,,,,28.215805053711,-82.659599304199,anonymous,150000,5,5,5,6,Extremely,6,6,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Extremely,6,Extremely,6,5,Extremely,6,6,Extremely,"The candidate has worked in various areas from tech, to copywriting and management. The applicant seems to know many areas of expertise that are below her post, which shows initiative to understand the entire company, from top to bottom. The candidate worked in teams, which shows that she works well with others.
The candidate seems young for such a high position. The candidate does not have many management skills listed. There are no numerical statistics on how much growth she helped.",85,5,150000,Most certainly will be promoted,Yes,Yes,5,6,6,5,4,Extremely,6,6,6,6,"The employee has a good track record in upping company game. The employee sets goals to achieve. The employee has a good background in positive market growth and campaigns.
The employee does not mention team tasks. The employee uses a hotmail email, not professional for someone at her level. The employee doesn't seem to have a very long employment with this profession, I would expect 15+ years, at least 10.",85,5,135000,Moderately not promotable,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,7921333
2017-05-15 20:15:41,2017-05-15 20:35:10,IP Address,75.191.205.18,100,1169,True,2017-05-15 20:35:11,R_23UfXSO39Ub0Jly,,,,,34.220504760742,-77.87020111084,anonymous,75000,6,6,6,5,3,4,4,No,5,6,5,5,6,5,4,6,5,6,"PRO
1) masters level candidate with experience in copy writing and designing websites is a definite plus in this day and age
2) definite results - doubling revenue is impressive, has worked in public relations which is a big deal when advising a company about to make a significant shift in policy that may effect its standing with its customers
3) invested in her community - seems dedicated to a cause

CON
1) may not want to leave Michigan area
2) no prior experience with advising in the capacity requested
3) does not list real world results of new website development in her PR job",83,0,140000,Moderately promotable,Yes,Yes,6,6,6,Extremely,6,Extremely,5,6,6,6,"PRO
1) multimillion dollar results 
2) masters level candidate from major business school
3) relatively young, but not too fresh out, long term commitment and benefit is therefore possible

CON
1) relatively young, real world experience may be lacking (only 1 non-intern job)
2) does not list level of academic achievement - did she barely squeak by or did she pass with accolades?
3) Lives in new york but worked in austin texas - is she willing to commit or is this a stepping stone for something else? what's the motivation?",80,0,140000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,"Professional degree (JD, MD)",I am NOT a parent or legal guardian,4370888
2017-05-15 20:30:36,2017-05-15 20:50:47,IP Address,59.12.154.72,100,1210,True,2017-05-15 20:50:47,R_cUDZ2d2FhgtbLGN,,,,,36.63720703125,127.48968505859,anonymous,150000,5,5,4,5,6,4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,"Pros:
1. Multiple management experience
2. Stated results with current job 300,00 year 1 and 600,000 year 2
3. Success at other management job 

Cons:
1. wonder why left management for product associate
2. marketing listed primarily web based only
3. frequent turnover with jobs",85,1,165000,Most certainly will be promoted,Yes,Yes,5,5,5,5,5,5,5,5,5,5,"Pros:
1) worked for a variety of companies therefore gaining experience
2) assisted one client with most successful product launch
3) still finds time to volunteer

Cons:
1) only projected results at current job
2) Multiple internships which is good but may not have worked on own much
3) Frequent turnover",85,1,150000,Moderately promotable,Yes,Yes,Female,White,,Master's degree,I am NOT a parent or legal guardian,3660829
2017-05-15 20:44:24,2017-05-15 20:56:52,IP Address,71.125.200.243,100,748,True,2017-05-15 20:56:53,R_2479sg1OUHbGxID,,,,,40.644104003906,-73.977897644043,anonymous,53000,6,Extremely,6,6,6,Extremely,6,No,Extremely,Extremely,6,Extremely,6,Extremely,6,Extremely,Extremely,6,"PRO: Very detail oriented, wide variety of skills, Strong education background
CON: Under 5 years work experience, Short tenure at last two positions, Possible limited experience in relevant fields",76,4,135000,Moderately promotable,Yes,Yes,Extremely,Extremely,6,6,Extremely,6,Extremely,6,6,Extremely,"PRO: Longer work history, Leadership experience, Dedication to goals
CON: Short tenure in each previous position, Slightly limited skillset, Leadership experience seems limited",76,4,145000,Most certainly will be promoted,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Black or African American,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,6009215
2017-05-15 22:42:35,2017-05-15 23:08:15,IP Address,71.225.177.90,100,1540,True,2017-05-15 23:08:16,R_3KGWvIRNf5swZDq,,,,,39.968597412109,-75.176200866699,anonymous,75000,5,3,4,5,5,5,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,6,4,4,4,5,4,"Pros
- many years of management experience
- impressive education experience
- experience with consulting

Cons
- some grammatical errors in her resume, which brings down credibility 
- may not have enough management experience to lead an entire department",81,20,140000,Moderately promotable,Yes,Yes,3,3,3,4,4,4,4,5,4,5,"pros
- proven success 
- masters degree
- consulting experience

cons
- lack of overall experience
- lack of management experience",88,20,130000,Moderately not promotable,No,No,Female,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,4341572
2017-05-15 23:20:32,2017-05-15 23:34:31,IP Address,98.18.194.191,100,839,True,2017-05-15 23:34:32,R_29b8YeY0znvq3mJ,,,,,32.710296630859,-103.27639770508,anonymous,90000,6,Extremely,5,6,6,6,6,No,6,Extremely,Extremely,4,5,6,4,5,6,6,"Pros 
1. Excellent results
2. Strong work ethic (completed Masters while working)
3. Involved in community

Cons
1. Has only worked in one area
2. Only four years of experience
3. Doesn't list much regarding Skills & Experience ",80,10,150000,Moderately promotable,Yes,Yes,6,6,Extremely,Extremely,5,6,4,4,4,6,"Pros
1. Results driven
2. Variety of work experience
3. Well educated

Cons
1. Only been in workforce 3 years
2. No skills listed
3. Some results not listed",80,10,14000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Master's degree,I am  a parent or legal guardian,9239233
